system_id,category,unit,swt,concrete_volume,steel_volume,timber_volume,depth
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28,precast,metric,2.538,0.10575,0.05076,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,4.357,0.181541667,0.08714,,0.838199931
pci_12DT28_plus3,precast,metric,8.618,0.359083333,0.17236,,0.838199931
pci_12DT28_plus3,precast,metric,7.661,0.319208333,0.15322,,0.838199931
pci_12DT28_plus3,precast,metric,6.808,0.283666667,0.13616,,0.838199931
pci_12DT28_plus3,precast,metric,6.036,0.2515,0.12072,,0.838199931
pci_12DT28_plus3,precast,metric,5.366,0.223583333,0.10732,,0.838199931
pci_12DT28_plus3,precast,metric,4.89,0.20375,0.0978,,0.838199931
pci_12DT28_plus3,precast,metric,4.463,0.185958333,0.08926,,0.838199931
pci_12DT28_plus3,precast,metric,3.928,0.163666667,0.07856,,0.838199931
pci_12DT28_plus3,precast,metric,3.545,0.147708333,0.0709,,0.838199931
pci_12DT28_plus3,precast,metric,3.102,0.12925,0.06204,,0.838199931
pci_12DT28_plus3,precast,metric,2.755,0.114791667,0.0551,,0.838199931
pci_12DT28_plus3,precast,metric,2.488,0.103666667,0.04976,,0.838199931
pci_12DT28_plus3,precast,metric,2.299,0.095791667,0.04598,,0.838199931
pci_12DT28_plus3,precast,metric,2.008,0.083666667,0.04016,,0.838199931
pci_12DT28_plus3,precast,metric,1.818,0.07575,0.03636,,0.838199931
pci_12DT28_plus3,precast,metric,1.628,0.067833333,0.03256,,0.838199931
pci_12DT28_plus3,precast,metric,1.436,0.059833333,0.02872,,0.838199931
pci_12DT28_plus3,precast,metric,9.387,0.391125,0.18774,,0.838199931
pci_12DT28_plus3,precast,metric,8.381,0.349208333,0.16762,,0.838199931
pci_12DT28_plus3,precast,metric,7.475,0.311458333,0.1495,,0.838199931
pci_12DT28_plus3,precast,metric,6.704,0.279333333,0.13408,,0.838199931
pci_12DT28_plus3,precast,metric,5.938,0.247416667,0.11876,,0.838199931
pci_12DT28_plus3,precast,metric,5.366,0.223583333,0.10732,,0.838199931
pci_12DT28_plus3,precast,metric,4.788,0.1995,0.09576,,0.838199931
pci_12DT28_plus3,precast,metric,4.309,0.179541667,0.08618,,0.838199931
pci_12DT28_plus3,precast,metric,3.831,0.159625,0.07662,,0.838199931
pci_12DT28_plus3,precast,metric,3.542,0.147583333,0.07084,,0.838199931
pci_12DT28_plus3,precast,metric,3.207,0.133625,0.06414,,0.838199931
pci_12DT28_plus3,precast,metric,2.971,0.123791667,0.05942,,0.838199931
pci_12DT28_plus3,precast,metric,2.587,0.107791667,0.05174,,0.838199931
pci_12DT28_plus3,precast,metric,2.347,0.097791667,0.04694,,0.838199931
pci_12DT28_plus3,precast,metric,2.059,0.085791667,0.04118,,0.838199931
pci_12DT28_plus3,precast,metric,1.818,0.07575,0.03636,,0.838199931
pci_12DT28_plus3,precast,metric,1.628,0.067833333,0.03256,,0.838199931
pci_12DT28_plus3,precast,metric,1.389,0.057875,0.02778,,0.838199931
pci_12DT28_plus3,precast,metric,8.618,0.359083333,0.17236,,0.838199931
pci_12DT28_plus3,precast,metric,7.757,0.323208333,0.15514,,0.838199931
pci_12DT28_plus3,precast,metric,6.79,0.282916667,0.1358,,0.838199931
pci_12DT28_plus3,precast,metric,6.307,0.262791667,0.12614,,0.838199931
pci_12DT28_plus3,precast,metric,5.75,0.239583333,0.115,,0.838199931
pci_12DT28_plus3,precast,metric,5.27,0.219583333,0.1054,,0.838199931
pci_12DT28_plus3,precast,metric,4.788,0.1995,0.09576,,0.838199931
pci_12DT28_plus3,precast,metric,4.309,0.179541667,0.08618,,0.838199931
pci_12DT28_plus3,precast,metric,3.831,0.159625,0.07662,,0.838199931
pci_12DT28_plus3,precast,metric,3.689,0.153708333,0.07378,,0.838199931
pci_12DT28_plus3,precast,metric,3.164,0.131833333,0.06328,,0.838199931
pci_12DT28_plus3,precast,metric,2.971,0.123791667,0.05942,,0.838199931
pci_12DT28_plus3,precast,metric,2.587,0.107791667,0.05174,,0.838199931
pci_12DT28_plus3,precast,metric,2.396,0.099833333,0.04792,,0.838199931
pci_12DT28_plus3,precast,metric,2.105,0.087708333,0.0421,,0.838199931
pci_12DT28_plus3,precast,metric,1.913,0.079708333,0.03826,,0.838199931
pci_12DT28_plus3,precast,metric,1.723,0.071791667,0.03446,,0.838199931
pci_12DT28_plus3,precast,metric,1.58,0.065833333,0.0316,,0.838199931
pci_12DT28_plus3,precast,metric,1.436,0.059833333,0.02872,,0.838199931
pci_12DT28_plus3,precast,metric,6.515,0.271458333,0.1303,,0.838199931
pci_12DT28_plus3,precast,metric,5.941,0.247541667,0.11882,,0.838199931
pci_12DT28_plus3,precast,metric,5.367,0.223625,0.10734,,0.838199931
pci_12DT28_plus3,precast,metric,4.887,0.203625,0.09774,,0.838199931
pci_12DT28_plus3,precast,metric,4.503,0.187625,0.09006,,0.838199931
pci_12DT28_plus3,precast,metric,4.115,0.171458333,0.0823,,0.838199931
pci_12DT28_plus3,precast,metric,3.736,0.155666667,0.07472,,0.838199931
pci_12DT28_plus3,precast,metric,3.452,0.143833333,0.06904,,0.838199931
pci_12DT28_plus3,precast,metric,3.071,0.127958333,0.06142,,0.838199931
pci_12DT28_plus3,precast,metric,2.78,0.115833333,0.0556,,0.838199931
pci_12DT28_plus3,precast,metric,2.585,0.107708333,0.0517,,0.838199931
pci_12DT28_plus3,precast,metric,2.294,0.095583333,0.04588,,0.838199931
pci_12DT28_plus3,precast,metric,2.102,0.087583333,0.04204,,0.838199931
pci_12DT28_plus3,precast,metric,1.868,0.077833333,0.03736,,0.838199931
pci_12DT28_plus3,precast,metric,1.678,0.069916667,0.03356,,0.838199931
pci_12DT28_plus3,precast,metric,1.486,0.061916667,0.02972,,0.838199931
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n3,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n4,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n5,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n6,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
coreslab_hc_6in_n7,precast,imperial,47,0.324137931,0.94,,6
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150,precast,metric,2.47,0.017034483,0.0494,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_150_sound,precast,metric,3.02,0.020827586,0.0604,,0.15
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_200,precast,metric,3.1,0.02137931,0.062,,0.2
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
bison_hc_250,precast,metric,3.47,0.023931034,0.0694,,0.25
coreslab_hc_8in_n3_span9,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span10,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span11,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span12,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span13,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span14,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span15,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span16,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span17,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n3_span18,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span9,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span10,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span11,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span12,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span13,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span14,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span15,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span16,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span17,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n4_span18,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span9,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span10,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span11,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span12,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span13,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span14,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span15,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span16,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span17,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n5_span18,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span9,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span10,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span11,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span12,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span13,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span14,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span15,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span16,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span17,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n6_span18,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n7_span9,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n7_span10,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n7_span11,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_8in_n7_span12,precast,imperial,61,0.420689655,1.22,,0.666666667
coreslab_hc_10in_n4_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n4_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n5_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n6_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n7_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n8_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span9,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span10,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span11,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span12,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span13,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span14,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span15,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span16,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span17,precast,imperial,65,0.448275862,1.3,,0.833333333
coreslab_hc_10in_n9_span18,precast,imperial,65,0.448275862,1.3,,0.833333333
flood_omnia_reinf,precast,metric,1.25,0.052083333,0.025,,0.125
flood_omnia_reinf,precast,metric,1.25,0.052083333,0.025,,0.125
flood_omnia_reinf,precast,metric,1.25,0.052083333,0.025,,0.125
flood_omnia_reinf,precast,metric,1.25,0.052083333,0.025,,0.125
flood_omnia_reinf,precast,metric,1.5,0.0625,0.03,,0.135
flood_omnia_reinf,precast,metric,1.5,0.0625,0.03,,0.135
flood_omnia_reinf,precast,metric,1.5,0.0625,0.03,,0.135
flood_omnia_reinf,precast,metric,1.5,0.0625,0.03,,0.135
flood_omnia_reinf,precast,metric,1.5,0.0625,0.03,,0.135
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,1.75,0.072916667,0.035,,0.145
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2,0.083333333,0.04,,0.155
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.25,0.09375,0.045,,0.165
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_omnia_reinf,precast,metric,2.5,0.104166667,0.05,,0.175
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.25
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.275
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.3
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
flood_super_voidslab,precast,metric,2.5,0.104166667,0.05,,0.325
