system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source
comflor60_normal_weight_164,comflor60_normal_weight,0.15,0.06,,0.0009,3.75,0.0009,5,3.24,0.15625,0.075,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD150 A193 G0.9,
comflor60_normal_weight_165,comflor60_normal_weight,0.15,0.06,,0.0009,3.75,0.0009,7.5,3.23,0.15625,0.075,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD150 A193 G0.9,
comflor60_normal_weight_166,comflor60_normal_weight,0.15,0.06,,0.0009,3.75,0.0009,10,3.22,0.15625,0.075,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD150 A193 G0.9,
comflor60_normal_weight_167,comflor60_normal_weight,0.15,0.06,,0.001,3.75,0.001,5,3.41,0.15625,0.075,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD150 A193 G1.0,
comflor60_normal_weight_168,comflor60_normal_weight,0.15,0.06,,0.001,3.75,0.001,7.5,3.4,0.15625,0.075,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD150 A193 G1.0,
comflor60_normal_weight_169,comflor60_normal_weight,0.15,0.06,,0.001,3.75,0.001,10,3.4,0.15625,0.075,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD150 A193 G1.0,
comflor60_normal_weight_170,comflor60_normal_weight,0.15,0.06,,0.0012,3.75,0.0012,5,3.65,0.15625,0.075,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD150 A193 G1.2,
comflor60_normal_weight_171,comflor60_normal_weight,0.15,0.06,,0.0012,3.75,0.0012,7.5,3.65,0.15625,0.075,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD150 A193 G1.2,
comflor60_normal_weight_172,comflor60_normal_weight,0.15,0.06,,0.0012,3.75,0.0012,10,3.62,0.15625,0.075,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD150 A193 G1.2,
comflor60_normal_weight_173,comflor60_normal_weight,0.16,0.06,,0.0009,4,0.0009,5,3.16,0.16666667,0.08,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD160 A252 G0.9,
comflor60_normal_weight_174,comflor60_normal_weight,0.16,0.06,,0.0009,4,0.0009,7.5,3.16,0.16666667,0.08,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD160 A252 G0.9,
comflor60_normal_weight_175,comflor60_normal_weight,0.16,0.06,,0.0009,4,0.0009,10,3.15,0.16666667,0.08,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD160 A252 G0.9,
comflor60_normal_weight_176,comflor60_normal_weight,0.16,0.06,,0.001,4,0.001,5,3.34,0.16666667,0.08,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD160 A252 G1.0,
comflor60_normal_weight_177,comflor60_normal_weight,0.16,0.06,,0.001,4,0.001,7.5,3.34,0.16666667,0.08,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD160 A252 G1.0,
comflor60_normal_weight_178,comflor60_normal_weight,0.16,0.06,,0.001,4,0.001,10,3.33,0.16666667,0.08,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD160 A252 G1.0,
comflor60_normal_weight_179,comflor60_normal_weight,0.16,0.06,,0.0012,4,0.0012,5,3.58,0.16666667,0.08,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD160 A252 G1.2,
comflor60_normal_weight_180,comflor60_normal_weight,0.16,0.06,,0.0012,4,0.0012,7.5,3.57,0.16666667,0.08,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD160 A252 G1.2,
comflor60_normal_weight_181,comflor60_normal_weight,0.16,0.06,,0.0012,4,0.0012,10,3.56,0.16666667,0.08,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD160 A252 G1.2,
comflor60_normal_weight_182,comflor60_normal_weight,0.17,0.06,,0.0009,4.25,0.0009,5,3.09,0.17708333,0.085,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD170 A252 G0.9,
comflor60_normal_weight_183,comflor60_normal_weight,0.17,0.06,,0.0009,4.25,0.0009,7.5,3.09,0.17708333,0.085,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD170 A252 G0.9,
comflor60_normal_weight_184,comflor60_normal_weight,0.17,0.06,,0.0009,4.25,0.0009,10,3.09,0.17708333,0.085,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD170 A252 G0.9,
comflor60_normal_weight_185,comflor60_normal_weight,0.17,0.06,,0.001,4.25,0.001,5,3.27,0.17708333,0.085,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD170 A252 G1.0,
comflor60_normal_weight_186,comflor60_normal_weight,0.17,0.06,,0.001,4.25,0.001,7.5,3.27,0.17708333,0.085,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD170 A252 G1.0,
comflor60_normal_weight_187,comflor60_normal_weight,0.17,0.06,,0.001,4.25,0.001,10,3.27,0.17708333,0.085,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD170 A252 G1.0,
comflor60_normal_weight_188,comflor60_normal_weight,0.17,0.06,,0.0012,4.25,0.0012,5,3.51,0.17708333,0.085,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD170 A252 G1.2,
comflor60_normal_weight_189,comflor60_normal_weight,0.17,0.06,,0.0012,4.25,0.0012,7.5,3.51,0.17708333,0.085,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD170 A252 G1.2,
comflor60_normal_weight_190,comflor60_normal_weight,0.17,0.06,,0.0012,4.25,0.0012,10,3.5,0.17708333,0.085,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD170 A252 G1.2,
comflor60_normal_weight_191,comflor60_normal_weight,0.18,0.06,,0.0009,4.5,0.0009,5,3.03,0.1875,0.09,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD180 A252 G0.9,
comflor60_normal_weight_192,comflor60_normal_weight,0.18,0.06,,0.0009,4.5,0.0009,7.5,3.03,0.1875,0.09,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD180 A252 G0.9,
comflor60_normal_weight_193,comflor60_normal_weight,0.18,0.06,,0.0009,4.5,0.0009,10,3.03,0.1875,0.09,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD180 A252 G0.9,
comflor60_normal_weight_194,comflor60_normal_weight,0.18,0.06,,0.001,4.5,0.001,5,3.21,0.1875,0.09,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD180 A252 G1.0,
comflor60_normal_weight_195,comflor60_normal_weight,0.18,0.06,,0.001,4.5,0.001,7.5,3.21,0.1875,0.09,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD180 A252 G1.0,
comflor60_normal_weight_196,comflor60_normal_weight,0.18,0.06,,0.001,4.5,0.001,10,3.21,0.1875,0.09,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD180 A252 G1.0,
comflor60_normal_weight_197,comflor60_normal_weight,0.18,0.06,,0.0012,4.5,0.0012,5,3.44,0.1875,0.09,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD180 A252 G1.2,
comflor60_normal_weight_198,comflor60_normal_weight,0.18,0.06,,0.0012,4.5,0.0012,7.5,3.44,0.1875,0.09,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD180 A252 G1.2,
comflor60_normal_weight_199,comflor60_normal_weight,0.18,0.06,,0.0012,4.5,0.0012,10,3.43,0.1875,0.09,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD180 A252 G1.2,
comflor60_normal_weight_200,comflor60_normal_weight,0.19,0.06,,0.0009,4.75,0.0009,5,2.96,0.19791667,0.095,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD190 A393 G0.9,
comflor60_normal_weight_201,comflor60_normal_weight,0.19,0.06,,0.0009,4.75,0.0009,7.5,2.96,0.19791667,0.095,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD190 A393 G0.9,
comflor60_normal_weight_202,comflor60_normal_weight,0.19,0.06,,0.0009,4.75,0.0009,10,2.96,0.19791667,0.095,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD190 A393 G0.9,
comflor60_normal_weight_203,comflor60_normal_weight,0.19,0.06,,0.001,4.75,0.001,5,3.15,0.19791667,0.095,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD190 A393 G1.0,
comflor60_normal_weight_204,comflor60_normal_weight,0.19,0.06,,0.001,4.75,0.001,7.5,3.15,0.19791667,0.095,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD190 A393 G1.0,
comflor60_normal_weight_205,comflor60_normal_weight,0.19,0.06,,0.001,4.75,0.001,10,3.15,0.19791667,0.095,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD190 A393 G1.0,
comflor60_normal_weight_206,comflor60_normal_weight,0.19,0.06,,0.0012,4.75,0.0012,5,3.37,0.19791667,0.095,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD190 A393 G1.2,
comflor60_normal_weight_207,comflor60_normal_weight,0.19,0.06,,0.0012,4.75,0.0012,7.5,3.37,0.19791667,0.095,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD190 A393 G1.2,
comflor60_normal_weight_208,comflor60_normal_weight,0.19,0.06,,0.0012,4.75,0.0012,10,3.37,0.19791667,0.095,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD190 A393 G1.2,
comflor60_normal_weight_209,comflor60_normal_weight,0.2,0.06,,0.0009,5,0.0009,5,2.9,0.20833333,0.1,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD200 A393 G0.9,
comflor60_normal_weight_210,comflor60_normal_weight,0.2,0.06,,0.0009,5,0.0009,7.5,2.9,0.20833333,0.1,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD200 A393 G0.9,
comflor60_normal_weight_211,comflor60_normal_weight,0.2,0.06,,0.0009,5,0.0009,10,2.9,0.20833333,0.1,,concrete,,eu_steel_0.9,,,ComFlor60 single_continuous FR120 SD200 A393 G0.9,
comflor60_normal_weight_212,comflor60_normal_weight,0.2,0.06,,0.001,5,0.001,5,3.1,0.20833333,0.1,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD200 A393 G1.0,
comflor60_normal_weight_213,comflor60_normal_weight,0.2,0.06,,0.001,5,0.001,7.5,3.1,0.20833333,0.1,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD200 A393 G1.0,
comflor60_normal_weight_214,comflor60_normal_weight,0.2,0.06,,0.001,5,0.001,10,3.1,0.20833333,0.1,,concrete,,eu_steel_1.0,,,ComFlor60 single_continuous FR120 SD200 A393 G1.0,
comflor60_normal_weight_215,comflor60_normal_weight,0.2,0.06,,0.0012,5,0.0012,5,3.32,0.20833333,0.1,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD200 A393 G1.2,
comflor60_normal_weight_216,comflor60_normal_weight,0.2,0.06,,0.0012,5,0.0012,7.5,3.32,0.20833333,0.1,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD200 A393 G1.2,
comflor60_normal_weight_217,comflor60_normal_weight,0.2,0.06,,0.0012,5,0.0012,10,3.32,0.20833333,0.1,,concrete,,eu_steel_1.2,,,ComFlor60 single_continuous FR120 SD200 A393 G1.2,
fpmccann_hc_150_1,fpmccann_hc_150,0.15,0,,0,2.36,1.5,0.75,7.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_2,fpmccann_hc_150,0.15,0,,0,2.36,1.5,1.5,7.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_3,fpmccann_hc_150,0.15,0,,0,2.36,1.5,2,7.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_4,fpmccann_hc_150,0.15,0,,0,2.36,1.5,2.5,7.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_5,fpmccann_hc_150,0.15,0,,0,2.36,1.5,3,7.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_6,fpmccann_hc_150,0.15,0,,0,2.36,1.5,4,7.1,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_7,fpmccann_hc_150,0.15,0,,0,2.36,1.5,5,6.6,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_8,fpmccann_hc_150,0.15,0,,0,2.36,1.5,7.5,5.8,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_9,fpmccann_hc_150,0.15,0,,0,2.36,1.5,10,5.2,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150_10,fpmccann_hc_150,0.15,0,,0,2.36,1.5,15,4.5,0.09833333,0.0472,,pc_fpmccann,,,,0,1200x150 Hollowcore,
fpmccann_hc_150h_1,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,0.75,7.5,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_2,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,1.5,7.5,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_3,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,2,7.5,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_4,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,2.5,7.5,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_5,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,3,7.5,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_6,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,4,6.9,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_7,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,5,6.4,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_8,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,7.5,5.6,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_9,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,10,5.1,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_150h_10,fpmccann_hc_150h,0.15,0,,0,3.02,1.5,15,4.4,0.12583333,0.0604,,pc_fpmccann,,,,0,1200x150H Hollowcore,
fpmccann_hc_200_1,fpmccann_hc_200,0.2,0,,0,2.98,1.5,0.75,10,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_2,fpmccann_hc_200,0.2,0,,0,2.98,1.5,1.5,9.9,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_3,fpmccann_hc_200,0.2,0,,0,2.98,1.5,2,9.7,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_4,fpmccann_hc_200,0.2,0,,0,2.98,1.5,2.5,9.2,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_5,fpmccann_hc_200,0.2,0,,0,2.98,1.5,3,9,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_6,fpmccann_hc_200,0.2,0,,0,2.98,1.5,4,8.4,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_7,fpmccann_hc_200,0.2,0,,0,2.98,1.5,5,7.9,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_8,fpmccann_hc_200,0.2,0,,0,2.98,1.5,7.5,7,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_9,fpmccann_hc_200,0.2,0,,0,2.98,1.5,10,6.3,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_1,fpmccann_hc_200,0.2,0,,0,2.98,1.5,15,5.4,0.12416667,0.0596,,pc_fpmccann,,,,0,1200x200 Hollowcore,
fpmccann_hc_200_2,fpmccann_hc_250,0.25,0,,0,3.62,1.5,0.75,12.5,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_3,fpmccann_hc_250,0.25,0,,0,3.62,1.5,1.5,11.7,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_4,fpmccann_hc_250,0.25,0,,0,3.62,1.5,2,11.3,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_5,fpmccann_hc_250,0.25,0,,0,3.62,1.5,2.5,10.9,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_6,fpmccann_hc_250,0.25,0,,0,3.62,1.5,3,10.5,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_7,fpmccann_hc_250,0.25,0,,0,3.62,1.5,4,9.8,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_8,fpmccann_hc_250,0.25,0,,0,3.62,1.5,5,9.3,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_9,fpmccann_hc_250,0.25,0,,0,3.62,1.5,7.5,8.2,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_10,fpmccann_hc_250,0.25,0,,0,3.62,1.5,10,7.5,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_200_11,fpmccann_hc_250,0.25,0,,0,3.62,1.5,15,6.4,0.15083333,0.0724,,pc_fpmccann,,,,0,1200x250 Hollowcore,
fpmccann_hc_260_1,fpmccann_hc_260,0.26,0,,0,3.47,1.5,0.75,13,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_2,fpmccann_hc_260,0.26,0,,0,3.47,1.5,1.5,12.5,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_3,fpmccann_hc_260,0.26,0,,0,3.47,1.5,2,12,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_4,fpmccann_hc_260,0.26,0,,0,3.47,1.5,2.5,11.5,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_5,fpmccann_hc_260,0.26,0,,0,3.47,1.5,3,11,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_6,fpmccann_hc_260,0.26,0,,0,3.47,1.5,4,10.5,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_7,fpmccann_hc_260,0.26,0,,0,3.47,1.5,5,10,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_8,fpmccann_hc_260,0.26,0,,0,3.47,1.5,7.5,8.5,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_9,fpmccann_hc_260,0.26,0,,0,3.47,1.5,10,8,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_260_10,fpmccann_hc_260,0.26,0,,0,3.47,1.5,15,7,0.14458333,0.0694,,pc_fpmccann,,,,0,1200x260 Hollowcore,
fpmccann_hc_300_1,fpmccann_hc_300,0.3,0,,0,3.99,1.5,0.75,14.6,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_2,fpmccann_hc_300,0.3,0,,0,3.99,1.5,1.5,14.3,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_3,fpmccann_hc_300,0.3,0,,0,3.99,1.5,2,14.1,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_4,fpmccann_hc_300,0.3,0,,0,3.99,1.5,2.5,13.6,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_5,fpmccann_hc_300,0.3,0,,0,3.99,1.5,3,13.3,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_6,fpmccann_hc_300,0.3,0,,0,3.99,1.5,4,12.5,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_7,fpmccann_hc_300,0.3,0,,0,3.99,1.5,5,11.9,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_8,fpmccann_hc_300,0.3,0,,0,3.99,1.5,7.5,10.7,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_9,fpmccann_hc_300,0.3,0,,0,3.99,1.5,10,9.7,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_300_10,fpmccann_hc_300,0.3,0,,0,3.99,1.5,15,7.9,0.16625,0.0798,,pc_fpmccann,,,,0,1200x300 Hollowcore,
fpmccann_hc_350_1,fpmccann_hc_350,0.35,0,,0,4.41,1.5,0.75,16,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_2,fpmccann_hc_350,0.35,0,,0,4.41,1.5,1.5,15,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_3,fpmccann_hc_350,0.35,0,,0,4.41,1.5,2,14.9,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_4,fpmccann_hc_350,0.35,0,,0,4.41,1.5,2.5,14.7,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_5,fpmccann_hc_350,0.35,0,,0,4.41,1.5,3,14.5,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_6,fpmccann_hc_350,0.35,0,,0,4.41,1.5,4,14.2,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_7,fpmccann_hc_350,0.35,0,,0,4.41,1.5,5,13.2,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_8,fpmccann_hc_350,0.35,0,,0,4.41,1.5,7.5,12,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_9,fpmccann_hc_350,0.35,0,,0,4.41,1.5,10,10.8,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_350_10,fpmccann_hc_350,0.35,0,,0,4.41,1.5,15,9.5,0.18375,0.0882,,pc_fpmccann,,,,0,1200x350 Hollowcore,
fpmccann_hc_400_1,fpmccann_hc_400,0.4,0,,0,4.77,1.5,0.75,17,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_2,fpmccann_hc_400,0.4,0,,0,4.77,1.5,1.5,17,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_3,fpmccann_hc_400,0.4,0,,0,4.77,1.5,2,17,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_4,fpmccann_hc_400,0.4,0,,0,4.77,1.5,2.5,16.3,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_5,fpmccann_hc_400,0.4,0,,0,4.77,1.5,3,15.7,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_6,fpmccann_hc_400,0.4,0,,0,4.77,1.5,4,15.1,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_7,fpmccann_hc_400,0.4,0,,0,4.77,1.5,5,14.4,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_8,fpmccann_hc_400,0.4,0,,0,4.77,1.5,7.5,13.1,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_9,fpmccann_hc_400,0.4,0,,0,4.77,1.5,10,12.1,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_400_10,fpmccann_hc_400,0.4,0,,0,4.77,1.5,15,10.5,0.19875,0.0954,,pc_fpmccann,,,,0,1200x400 Hollowcore,
fpmccann_hc_450_1,fpmccann_hc_450,0.45,0,,0,5.36,1.5,0.75,17,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_2,fpmccann_hc_450,0.45,0,,0,5.36,1.5,1.5,17,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_3,fpmccann_hc_450,0.45,0,,0,5.36,1.5,2,17,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_4,fpmccann_hc_450,0.45,0,,0,5.36,1.5,2.5,17,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_5,fpmccann_hc_450,0.45,0,,0,5.36,1.5,3,16.5,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_6,fpmccann_hc_450,0.45,0,,0,5.36,1.5,4,16.2,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_7,fpmccann_hc_450,0.45,0,,0,5.36,1.5,5,15.2,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_8,fpmccann_hc_450,0.45,0,,0,5.36,1.5,7.5,14,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_9,fpmccann_hc_450,0.45,0,,0,5.36,1.5,10,13,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_450_10,fpmccann_hc_450,0.45,0,,0,5.36,1.5,15,11.3,0.22333333,0.1072,,pc_fpmccann,,,,0,1200x450 Hollowcore,
fpmccann_hc_500_1,fpmccann_hc_500,0.5,0,,0,5.92,1.5,0.75,18,0.24666667,0.1184,,pc_fpmccann,,,,0,1200x500 Hollowcore,
fpmccann_hc_500_2,fpmccann_hc_500,0.5,0,,0,5.92,1.5,1.5,18,0.24666667,0.1184,,pc_fpmccann,,,,0,1200x500 Hollowcore,
