floor_family_id,component,floor_category,floor_type,span_behavior,manufacturer,material_family,construction_method,support_condition,unit,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,vibration_limit,fire_rating,acoustic_note,requires_rebar,requires_pt,requires_screed,requires_topping,requires_fireproofing,beam_requirements,can_span_to_columns,can_span_to_walls,source,notes
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc19p2_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 22' - 2""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc24_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 19' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc12_l480_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 27' - 11""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc16_l480_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 25' - 4""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc19p2_l480_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 23' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc24_l480_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 22' - 2""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc12_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 30' - 7""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc16_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 27' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc19p2_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 24' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc24_l480_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/480,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/480 limit. Max span 19' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc12_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, simple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 20' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc16_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, simple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 18' - 11""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc19p2_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, simple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 17' - 9""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc24_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, simple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 16' - 6""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc12_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, multiple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 22' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc16_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, multiple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 20' - 9""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc19p2_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, multiple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 19' - 6""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x9p5_oc24_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 9.5 in 2.0E, multiple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 18' - 1""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc12_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, simple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 26' - 1""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc16_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, simple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 23' - 8""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc19p2_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, simple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 22' - 3""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc24_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, simple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 20' - 8""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc12_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 28' - 7""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc16_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 25' - 11""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc19p2_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 24' - 5""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x11p875_oc24_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 11.875 in 2.0E, multiple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 19' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc12_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 30' - 9""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc16_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 27' - 11""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc19p2_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 26' - 3""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc24_l360_simple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,simple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, simple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 24' - 5""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc12_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 12 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 33' - 9""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc16_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 16 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 29' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc19p2_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 19.2 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 24' - 10""."
roseburg_rigidlam_lvl_joist_2_0e_1p75x14_oc24_l360_multiple_span,floor,timber,lvl_joist_floor,one-way,Roseburg,timber,engineered_timber_joist,multiple_span,imperial,,,,,,roseburg_rigidlam,L/360,,,False,False,False,False,False,joist_supported,False,True,"Roseburg RigidLam LVL Floor Span Tables, 07/2014","RigidLam LVL floor joist span row: 1.75 in x 14 in 2.0E, multiple span, 24 in o.c., 40 psf live load and 12 psf dead load, L/360 limit. Max span 19' - 10""."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt9_315_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT9-315; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 315 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_191_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-191; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 191 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_vibration_control_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; vibration limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_l_240_deflection_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; L/240 deflection limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt7_245_western_spf_df_l_ll40_vgrade_asd_strength_double_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,double_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT7-245; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; double span; ASD strength limit governs; maximum span shown in ft. 245 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_vibration_control_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,vibration_control,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; vibration limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_l_240_deflection_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,l_240_deflection,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; L/240 deflection limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
kalesnikoff_clt5_175_western_spf_df_l_ll40_vgrade_asd_strength_single_span,floor,timber,clt_floor,one-way,Kalesnikoff,timber,mass_timber,single_span,imperial,,,,,,kalesnikoff_clt,asd_strength,,,False,False,False,False,False,beam_or_wall_supported,False,True,"Kalesnikoff online CLT span/design table screenshots provided by user, 2026-06-03","CLT5-175; species/grade Western (SPF, DF-L); Floor use; Live Load=40 psf; V Grade; single span; ASD strength limit governs; maximum span shown in ft. 175 mm total thickness. Imperial row transcribed from screenshot."
